id,features
1106,"[-0.9240372776985168, -0.6422146558761597, 0.566365659236908, 0.7108235359191895, 0.5004028081893921, -3.452934980392456, 0.6838736534118652, 0.39192306995391846, -0.5423032641410828, 0.9056373834609985]"
1116,"[-0.36310985684394836, 0.31143057346343994, 0.7045242786407471, 0.25311365723609924, -0.3842177987098694, -2.308943033218384, 1.2534898519515991, 1.20692777633667, -0.4952762722969055, 1.8517073392868042]"
1126,"[-0.012468830682337284, -1.6035499572753906, 0.9519392251968384, 2.657864570617676, -2.015324831008911, -2.255777597427368, 0.5399917960166931, -0.8459755778312683, -0.30897021293640137, 1.023876667022705]"
1136,"[-0.4567398428916931, 0.15714684128761292, 1.3402252197265625, 1.201730728149414, -0.9439955353736877, -2.4404211044311523, 0.8644553422927856, 0.6970385909080505, 0.09053269773721695, 0.22913454473018646]"
1146,"[-0.9318508505821228, 0.6320726275444031, 0.1777324229478836, 0.2263733595609665, 0.2919696569442749, -2.210247755050659, 0.9072126150131226, 0.25476503372192383, -1.1364424228668213, 0.9806985259056091]"
1156,"[-0.9320157170295715, -0.6324349045753479, 0.826280951499939, 1.3146636486053467, 0.17428076267242432, -2.048520565032959, 1.4848353862762451, 0.25159281492233276, 0.9633392691612244, 1.3157291412353516]"
1166,"[-0.563772439956665, 0.16769923269748688, -0.051579903811216354, -0.57719486951828, 0.34470218420028687, -2.5817859172821045, 1.8976805210113525, 0.4083390235900879, -0.9918114542961121, 0.9966872334480286]"
1176,"[-0.6576201319694519, 0.41543301939964294, 0.3783881366252899, 1.6977795362472534, -0.20183101296424866, -2.624300003051758, 1.6823041439056396, 0.02926914021372795, -1.1071624755859375, -0.0643601194024086]"
1186,"[-1.0121514797210693, 1.2738105058670044, 0.24959997832775116, 0.959737241268158, 0.19431763887405396, -2.5789716243743896, 1.6738518476486206, 0.2044074386358261, -0.6290964484214783, 0.7921334505081177]"
1196,"[-0.7861999869346619, 0.26322898268699646, 0.6580913662910461, 1.4287092685699463, -0.22628365457057953, -1.925204873085022, 1.7313623428344727, 0.10720641165971756, -0.10007797181606293, 1.6491471529006958]"
1206,"[-0.09088973701000214, 0.6693953275680542, 0.5069760084152222, 0.0978657603263855, 0.13866864144802094, -3.483067512512207, 0.6670106649398804, -0.1567024439573288, -1.184716820716858, 1.5805342197418213]"
1216,"[-0.3497677147388458, 1.4057652950286865, 1.002131462097168, -0.03580275923013687, -0.844288170337677, -2.5815746784210205, 0.8413099646568298, 0.05511009693145752, -0.27279871702194214, 1.1656126976013184]"
1226,"[-0.3217214345932007, 1.794910192489624, 0.3710513412952423, -0.04471539705991745, 0.17085114121437073, -2.3612418174743652, 0.9379080533981323, 1.2880816459655762, -1.1702234745025635, 0.10857756435871124]"
1236,"[-1.813090205192566, 0.6689077019691467, -0.2797752022743225, 0.9286195635795593, -0.49997207522392273, -2.112548351287842, 1.1844251155853271, 0.936860203742981, 0.25891947746276855, -0.6479771137237549]"
1246,"[-0.9816768169403076, -0.07164555042982101, 0.1368948221206665, 0.9450828433036804, 0.13213878870010376, -2.3121449947357178, 1.8323324918746948, -0.2815857529640198, -0.6922438740730286, 1.2550040483474731]"
1256,"[-0.6447852849960327, 0.5692866444587708, 1.8552929162979126, -0.5010398626327515, -1.217688798904419, -1.9294624328613281, 1.172722339630127, 0.6194887757301331, -0.34019362926483154, 1.4288591146469116]"
1266,"[-1.218825101852417, 0.04988410323858261, 1.0776945352554321, 0.6047419905662537, -0.9080590605735779, -2.0422470569610596, 0.9809373021125793, 0.7654951810836792, -0.36617016792297363, 1.3103350400924683]"
1276,"[-0.8970471620559692, 0.9132227897644043, 1.1814525127410889, 0.996263325214386, -1.1251015663146973, -2.140416145324707, 1.523424506187439, -0.44878000020980835, -0.3272447884082794, 1.0166021585464478]"
1286,"[-0.34628745913505554, 0.14628104865550995, 1.601200819015503, -0.055251844227313995, -0.7426312565803528, -2.0029656887054443, 1.4254690408706665, 0.8618590831756592, -0.5572955012321472, 0.40402737259864807]"
1296,"[-0.8407974243164062, -0.27092882990837097, 0.6858031749725342, 0.3848807215690613, -0.9178549647331238, -2.391144037246704, 2.0198400020599365, 0.45649418234825134, 0.7229794859886169, 0.7975662350654602]"
1306,"[-0.9902269840240479, 0.3021060824394226, 0.5737648010253906, 1.0896354913711548, -0.3066001832485199, -2.690581798553467, 1.8111993074417114, 0.1912584900856018, -0.7547075152397156, 1.1556785106658936]"
1316,"[-0.7939196825027466, -0.17835356295108795, 0.5060680508613586, -0.039736077189445496, 0.08815701305866241, -2.9868505001068115, 0.7510057687759399, 0.039336975663900375, -0.2535844147205353, 1.3099828958511353]"
1326,"[-1.0288879871368408, -0.9838484525680542, 0.5094091892242432, 0.5278915166854858, -0.5657421946525574, -1.5864393711090088, 2.3034591674804688, 0.2989473342895508, -0.4752897024154663, 1.64179265499115]"
1336,"[-0.02865859866142273, -0.5677168369293213, 0.3779381811618805, 1.5577236413955688, -1.0665171146392822, -3.0713400840759277, 0.853542149066925, -0.3049130439758301, -1.0651310682296753, 1.1128654479980469]"
1346,"[-0.6536775827407837, 1.6704427003860474, 0.12473034858703613, 1.536175012588501, 0.09052355587482452, -1.6646673679351807, 2.078355550765991, 0.725246012210846, -0.2864316701889038, 0.8233724236488342]"
1356,"[-0.5856587290763855, 0.9036149978637695, 0.1200796365737915, -0.5911443829536438, 0.46238553524017334, -2.3428218364715576, 1.1373686790466309, -0.2285676896572113, -0.8419932723045349, 0.9614251852035522]"
1366,"[-1.12307608127594, 0.046628549695014954, 0.5322251319885254, 0.801094651222229, -0.5723015666007996, -2.5686304569244385, 1.6167750358581543, 0.9781758189201355, -0.12760894000530243, 0.6224014759063721]"
1376,"[-0.9987728595733643, 0.03661302477121353, 0.7023880481719971, 1.1305512189865112, -0.6037864685058594, -2.615691900253296, 1.5207321643829346, 0.4439865052700043, -0.21441496908664703, 0.7522004842758179]"
1386,"[0.31708869338035583, 0.7647455930709839, 1.3594318628311157, 0.4932493269443512, -0.5423817038536072, -1.966972827911377, 2.362149715423584, -0.8267704248428345, -1.025414228439331, 1.4349474906921387]"
1396,"[0.03100235015153885, 0.46944695711135864, 1.1182284355163574, 0.3804333209991455, 0.35654985904693604, -2.062988519668579, 1.1495285034179688, 0.1805834025144577, -0.7539942264556885, 2.348088264465332]"
1406,"[-0.28046566247940063, 0.07208220660686493, 0.5485332012176514, 1.1204943656921387, -1.6206274032592773, -2.112070083618164, 2.3586909770965576, 0.6905090808868408, 0.43709656596183777, 0.44860732555389404]"
1416,"[-1.4922066926956177, 0.7440689206123352, 2.0618460178375244, 0.28478482365608215, 0.32260966300964355, -2.041759490966797, 1.8010773658752441, 0.583321213722229, 1.8971891403198242, -0.056809134781360626]"
1426,"[-0.642938494682312, 0.34062904119491577, 0.5396091341972351, 0.6048873066902161, -0.655592679977417, -2.43662691116333, 1.2263258695602417, 0.698739767074585, -0.09248823672533035, 1.5843037366867065]"
1436,"[-1.262529730796814, -0.012983517721295357, 1.17194402217865, 1.2639744281768799, -0.6694893836975098, -1.7184655666351318, 2.133507251739502, 1.2074759006500244, -0.06447774171829224, 0.9461281895637512]"
1446,"[-0.1656692773103714, 0.5972144603729248, 1.454125165939331, 0.3563016355037689, -0.18122975528240204, -2.339334011077881, 1.6501778364181519, 0.09852347522974014, -1.0114216804504395, 0.407848596572876]"
1456,"[-0.9839473962783813, 0.4454170763492584, 0.19261986017227173, 0.2791388928890228, -0.9192623496055603, -2.3672280311584473, 2.1244194507598877, 0.22739629447460175, -0.36122605204582214, 2.4263370037078857]"
1466,"[-0.5132827162742615, 0.2569529712200165, -0.3857698440551758, 0.5442737936973572, -0.7882018089294434, -2.8805274963378906, 1.93317711353302, -0.31741440296173096, 0.143197700381279, 1.503935694694519]"
1476,"[-1.443472981452942, -0.8306707143783569, 0.48664379119873047, 0.5884198546409607, -0.09715038537979126, -1.797420859336853, 0.8201348781585693, 1.075804352760315, -0.49886131286621094, 1.6766222715377808]"
1486,"[-0.8405374884605408, 0.2241419553756714, 0.826179563999176, 0.7775543332099915, -0.5638566017150879, -2.67284893989563, 1.5798766613006592, -0.2780648171901703, -0.2174752801656723, 1.103243112564087]"
1496,"[-0.5165849328041077, 0.5340093970298767, 0.35463735461235046, 0.3425804674625397, -0.5519865155220032, -2.069108724594116, 1.297876000404358, 0.09771005809307098, -1.0081336498260498, 1.1704145669937134]"
1506,"[-0.7120521068572998, 0.9071598052978516, 0.40617457032203674, 1.362153172492981, -0.5650385618209839, -2.365812063217163, 0.667758584022522, 0.17401647567749023, -0.5103379487991333, 1.567254662513733]"
1516,"[-1.0520353317260742, 0.038715168833732605, 0.39398282766342163, 1.0494544506072998, -0.020414000377058983, -2.2706053256988525, 0.7276109457015991, 0.023228636011481285, -0.5339442491531372, 2.195458173751831]"
1526,"[-0.4754648506641388, -0.21092987060546875, 1.283076524734497, 0.5479964017868042, -1.197221279144287, -2.2258331775665283, 1.0339897871017456, 1.632142424583435, -0.449504554271698, 0.42237675189971924]"
1536,"[-1.8801556825637817, -0.43335291743278503, 0.6640312671661377, -0.37180498242378235, -1.5062377452850342, -2.90553879737854, 0.4441797137260437, 1.1528393030166626, 0.6967033743858337, 0.8483107089996338]"
1546,"[-0.8988807201385498, -0.07350987941026688, 0.616112232208252, 1.1923139095306396, -0.7125481367111206, -2.6113786697387695, 1.1203157901763916, -0.1531173586845398, -0.14129593968391418, 1.503293752670288]"
1556,"[-0.8424237966537476, -0.43451598286628723, 1.2008110284805298, 0.5091821551322937, -0.2219977229833603, -2.0227596759796143, 1.7168241739273071, 0.05051872879266739, -0.4321768581867218, 0.32218435406684875]"
1566,"[-0.0039842138066887856, -0.9920514822006226, 1.0334279537200928, -0.3838736116886139, -1.6406707763671875, -2.8703362941741943, 1.8328192234039307, -0.7888282537460327, 0.9234915375709534, 1.1019903421401978]"
1576,"[-2.9118473529815674, -0.5990388989448547, 1.35865318775177, 0.7975956797599792, -0.3266243040561676, -0.9180351495742798, 1.6227320432662964, 0.8438559174537659, 0.12247060239315033, -0.6795145869255066]"
1586,"[-1.0821033716201782, -0.1501064896583557, 0.91789710521698, 1.079869270324707, -0.8163212537765503, -2.467830181121826, 1.7026454210281372, 0.5474978089332581, -0.7388114929199219, 1.2225548028945923]"
1596,"[0.47194936871528625, -1.3475990295410156, 0.24099528789520264, 1.5180495977401733, 0.5394566059112549, -2.0540101528167725, 2.845716953277588, 1.4544519186019897, -1.3437464237213135, 0.42489948868751526]"
1606,"[-1.1091606616973877, 0.27341151237487793, 0.7372027039527893, 0.9127305746078491, -0.5167450308799744, -2.767559051513672, 1.5289902687072754, -0.13332511484622955, -0.4213978946208954, 1.2720892429351807]"
1616,"[0.02692294679582119, -0.6220014691352844, 0.6601241827011108, 0.44631561636924744, 0.27869176864624023, -2.1533093452453613, 1.9752641916275024, 0.20082299411296844, 0.27282336354255676, 2.196164608001709]"
1626,"[-0.44715988636016846, 0.1353057622909546, 0.6548697352409363, 0.21667540073394775, -0.3230059742927551, -2.5675132274627686, 1.48070228099823, 0.12078437954187393, -0.6242189407348633, 1.3446712493896484]"
1636,"[0.33154216408729553, 0.08307116478681564, 0.7123152017593384, -0.7104359865188599, -0.3571176826953888, -1.7089722156524658, 1.9624197483062744, 0.8406437039375305, -0.8049700260162354, 1.4657807350158691]"
1646,"[-1.2634057998657227, -0.06575357913970947, 0.8939874172210693, -1.0858906507492065, -0.4460407793521881, -2.45986270904541, 0.2644611895084381, -0.003337807720527053, -1.2624318599700928, 1.1796379089355469]"
1656,"[-0.8037647604942322, -2.154874324798584, -0.9962099194526672, 2.230482339859009, -0.37474843859672546, -1.6886589527130127, 1.855127215385437, 0.08423071354627609, 0.5950635075569153, 1.17622709274292]"
1666,"[-0.7075096368789673, 0.32753363251686096, 0.21223868429660797, 0.6926504373550415, -0.4356701970100403, -2.6452999114990234, 1.3925089836120605, 0.2661869525909424, 0.09657589346170425, 0.7471210360527039]"
1676,"[-1.3229056596755981, 0.03424173593521118, -0.13838237524032593, 1.0014175176620483, -0.17919883131980896, -2.797980308532715, 1.3335388898849487, 0.310299813747406, -0.5837191343307495, 1.464354395866394]"
1686,"[-0.9704452157020569, 0.5635603666305542, 0.2595720589160919, 1.5328130722045898, 0.47238248586654663, -3.002103567123413, 1.3493635654449463, -0.48311078548431396, 0.14406231045722961, -0.32429683208465576]"
1696,"[-0.47739869356155396, -1.0334726572036743, 0.2517770230770111, 0.34107592701911926, -0.856274425983429, -2.7662577629089355, 1.9673776626586914, 0.16627970337867737, 0.014936420135200024, 1.6790034770965576]"
1706,"[-0.5967972278594971, 0.630179762840271, 0.7936661839485168, 0.12763190269470215, -0.8245843648910522, -2.3931210041046143, 1.0274499654769897, 0.6913956999778748, -0.8874005675315857, 1.5980442762374878]"
1716,"[-1.4339832067489624, -0.6729843616485596, 0.9492594599723816, 1.0229976177215576, -0.15791785717010498, -2.0964913368225098, 0.83982253074646, 0.8393048644065857, 0.16250135004520416, 1.1840769052505493]"
1726,"[-0.032581549137830734, 0.18755477666854858, 0.5285743474960327, -0.562436580657959, -0.4499416947364807, -2.321544647216797, 1.2920136451721191, 0.3253649175167084, -1.5111528635025024, 0.9598128795623779]"
1736,"[-0.9748004674911499, -0.8700575232505798, 0.1143568605184555, 0.43411019444465637, 0.11861815303564072, -3.3536009788513184, 0.5929453372955322, -0.47507598996162415, -0.10471653193235397, 0.870444655418396]"
1746,"[-0.973118782043457, 0.68190598487854, 0.2840014398097992, 0.9384504556655884, 0.3266475796699524, -2.898777961730957, 1.8540416955947876, 0.2490749955177307, -1.151763916015625, 0.9804840683937073]"
1756,"[-2.9898641109466553, -1.2344114780426025, 0.11386604607105255, 1.5295913219451904, -0.31742170453071594, -2.9627439975738525, -0.6790732145309448, 0.16453354060649872, -0.07187999784946442, -0.3505721390247345]"
1766,"[-2.384045124053955, -0.6372066736221313, 1.2757654190063477, 1.0542553663253784, 0.034096941351890564, -1.535195231437683, 1.1833504438400269, -0.12440469861030579, 0.229342982172966, 0.1471477448940277]"
1776,"[-1.2035990953445435, 0.021955983713269234, 0.20157645642757416, 0.5449833869934082, 0.11521068215370178, -2.468703508377075, 1.8955399990081787, -0.47821563482284546, 0.19967980682849884, 0.37387773394584656]"
1786,"[-0.6036466360092163, -0.08345689624547958, 1.163560152053833, 0.6408228874206543, -0.44372856616973877, -2.6127519607543945, 1.1948412656784058, 0.7441524267196655, -0.7206785678863525, 1.226475477218628]"
1796,"[-0.1443755030632019, 0.7511975169181824, 1.0880035161972046, 0.4243261218070984, -0.8006381392478943, -2.3699002265930176, 0.9774144291877747, 0.3832007348537445, -0.9978117346763611, 0.912128746509552]"
1806,"[-1.8765552043914795, -0.1993386447429657, 0.5039191246032715, 1.494470477104187, -0.12678523361682892, -2.5763206481933594, 1.719918131828308, -0.12855131924152374, -0.2602215111255646, 0.6493831872940063]"
1816,"[-0.9846172332763672, 0.3013179302215576, 0.1727188676595688, 1.2398372888565063, 0.019079407677054405, -3.105844259262085, 1.9122861623764038, 0.5758971571922302, 0.7856945991516113, -0.4174528419971466]"
1826,"[-0.47010281682014465, -1.0200788974761963, 1.3286248445510864, 0.4987681806087494, -1.8686541318893433, -2.302741289138794, 1.1954277753829956, -0.9207332730293274, -0.39121726155281067, 1.1354483366012573]"
1836,"[-0.7202185392379761, 0.7022626399993896, 0.9948965907096863, 0.4350660741329193, -0.8516089916229248, -2.4646522998809814, 1.5971814393997192, 0.7633408308029175, -0.4146735668182373, 0.952413022518158]"
1846,"[-1.0968278646469116, -0.3349231481552124, 0.5412338376045227, -0.18686409294605255, -1.0783857107162476, -2.3145105838775635, 1.8056824207305908, 0.33116069436073303, -0.9536572694778442, 0.9373552799224854]"
1856,"[-1.1049370765686035, 0.42411357164382935, -0.1393941193819046, 1.2779057025909424, 0.043192919343709946, -3.3398685455322266, 2.1147656440734863, -0.4604932963848114, -0.8756651878356934, 0.5341376662254333]"
1866,"[-1.5585514307022095, 0.4195690453052521, 0.24103282392024994, 0.40594425797462463, -0.4897785186767578, -2.5359978675842285, 1.9452667236328125, 0.037865638732910156, -0.3198886513710022, 0.9126123785972595]"
1876,"[-0.3683563768863678, -1.713008165359497, -0.16525718569755554, 0.5994981527328491, -0.699174165725708, -2.6885640621185303, 2.004040002822876, 0.5348466038703918, 0.047297634184360504, 1.6229496002197266]"
1886,"[-1.7056658267974854, 0.08834667503833771, 0.011472952552139759, 1.0340726375579834, -0.44368693232536316, -2.580897569656372, 1.818443775177002, -1.0352706909179688, -0.9215604662895203, 1.1437246799468994]"
