id,features
1566,"[-0.4503948390483856, 0.04027991369366646, 0.0760730654001236, 0.7816216349601746, -0.0057684918865561485, -0.4844573438167572, 0.17258045077323914, 0.3148985803127289, -0.31001192331314087, 0.44436609745025635]"
1586,"[-0.3878081440925598, -0.22938835620880127, 0.05431750416755676, 0.4633960425853729, 0.28257423639297485, -0.59832364320755, 0.6938100457191467, 0.4473349452018738, 0.0636335238814354, -0.13280844688415527]"
1596,"[0.05829852074384689, -0.2836727201938629, 0.88567054271698, 0.13582786917686462, 0.69938063621521, -0.8637080788612366, 0.3727547824382782, 0.829613447189331, -0.9615657925605774, -0.19099213182926178]"
1606,"[0.0407528430223465, 0.15992280840873718, 0.13669298589229584, 0.8706969022750854, 0.3693384528160095, -0.9895695447921753, 0.06799642741680145, -0.29589685797691345, -0.2966920733451843, -0.7205917239189148]"
1616,"[-0.13023149967193604, -0.22844208776950836, 0.09251768887042999, 0.7149367928504944, -0.022318236529827118, -0.8879408240318298, 0.24880623817443848, -0.02400493621826172, -0.07545452564954758, -0.24166974425315857]"
1626,"[-0.9613836407661438, -0.40212109684944153, 0.47537553310394287, 0.04458031430840492, -0.045060306787490845, -0.7254676818847656, 0.6322871446609497, -0.5587202310562134, -0.0028738288674503565, -1.2666089534759521]"
1636,"[-0.9081799983978271, -0.8801515102386475, 0.43546390533447266, 1.2396420240402222, 0.3179643750190735, -0.20821401476860046, 0.868354856967926, 0.2634772062301636, 0.37478354573249817, -0.01966167613863945]"
1646,"[-1.388954758644104, 0.1582093983888626, 0.7477740049362183, -0.2293575257062912, 0.01384833361953497, -0.13877813518047333, 0.8292257785797119, -0.3916994631290436, -0.011500111781060696, -0.11175742745399475]"
1656,"[-1.4123269319534302, 1.308459758758545, 0.216749370098114, -0.6359007954597473, -0.5963594913482666, 0.5256909132003784, 0.3201853334903717, 0.25702235102653503, -0.38321158289909363, 2.190929889678955]"
1666,"[-0.80006343126297, 2.1939384937286377, 0.7599207758903503, 0.14729970693588257, 0.27269497513771057, -1.1452298164367676, -0.7095067501068115, -1.6604347229003906, 1.2065386772155762, 0.7851810455322266]"
1676,"[-0.5447646975517273, 0.14760342240333557, -0.5319193601608276, -0.18358580768108368, 0.024611210450530052, -0.7339890599250793, 0.6539214253425598, -0.07996798306703568, -0.7009825110435486, -0.11988631635904312]"
1686,"[-0.14069128036499023, -0.4387018382549286, 0.5195942521095276, 0.6273077130317688, 0.2195533961057663, -1.0144902467727661, 0.2469068020582199, -0.1360662281513214, 0.1753440499305725, -0.3398591876029968]"
1696,"[-0.40086424350738525, -2.0302679538726807, 1.0016465187072754, 0.4025885760784149, 1.3687015771865845, -0.9084920883178711, 0.32657116651535034, 0.8307271599769592, -0.7927092909812927, -0.23215976357460022]"
1726,"[0.22679343819618225, -0.05747198686003685, 0.8285975456237793, 1.2907885313034058, 0.5481050610542297, -1.0001227855682373, 0.17047153413295746, -0.9540783762931824, 0.32682114839553833, -0.49008476734161377]"
1746,"[-0.10625609755516052, 0.7150644659996033, 0.2783602774143219, 0.7144298553466797, -0.5824545621871948, -0.37934228777885437, 0.6961106061935425, -0.44495418667793274, 0.46683868765830994, -0.07251447439193726]"
1756,"[-0.2272745668888092, -0.26101359724998474, -0.15930934250354767, -0.06623855978250504, 0.7245128750801086, -1.1245441436767578, -0.020440319553017616, 0.38482409715652466, -0.38572803139686584, -0.22227083146572113]"
1796,"[0.6754347085952759, 0.8093227744102478, -0.03675984591245651, 0.7056818008422852, 1.0730557441711426, -1.17081618309021, 1.2453895807266235, -1.5220468044281006, 0.02265089936554432, -0.8545717597007751]"
1806,"[-0.09573955088853836, 0.2847803831100464, 0.20189465582370758, 1.1794896125793457, 0.18281562626361847, -0.36128106713294983, 0.44589632749557495, 0.6504626274108887, -0.5571046471595764, -0.08367011696100235]"
1816,"[-0.2362111359834671, -0.27370110154151917, 0.6496058106422424, -0.0856853500008583, -0.14538273215293884, -0.2987203896045685, 1.3634048700332642, 0.06517231464385986, -0.4348473846912384, -0.47451165318489075]"
1826,"[-0.9226535558700562, 0.9806916117668152, 0.17840705811977386, 0.813125491142273, -0.7600065469741821, 0.45743194222450256, 0.4661964476108551, 0.4355127513408661, 0.12500165402889252, 0.2295292615890503]"
1836,"[0.2719469666481018, 1.114465355873108, 0.45631733536720276, 0.7291014194488525, 0.7726901173591614, -0.7974963784217834, 0.0500105619430542, 0.96976238489151, -0.4097961485385895, 0.5000960230827332]"
1846,"[0.09568826854228973, 0.9244891405105591, 1.108151912689209, 0.461719810962677, 1.1023030281066895, -1.704461932182312, 0.711152970790863, 0.8414357304573059, 0.9327266812324524, -1.7485771179199219]"
1856,"[-0.07536689192056656, 0.7447319030761719, 0.3138378858566284, 0.2131195068359375, 0.5417667031288147, -1.069091796875, -0.1534040868282318, 0.6601420044898987, -0.04739607870578766, 0.2445392906665802]"
1866,"[0.11887266486883163, 0.16390091180801392, 0.05238277465105057, 0.8159723877906799, -0.1565023958683014, -0.05535738542675972, 1.470174789428711, -0.40235206484794617, -0.28150442242622375, -0.03979036957025528]"
1876,"[-0.5310812592506409, -0.13503721356391907, -0.02525089494884014, 0.3669430911540985, 0.05923214554786682, -0.6993141174316406, 0.4856269061565399, 0.21456509828567505, -0.06660079210996628, -0.10508435219526291]"
1886,"[-0.46346619725227356, 0.28357434272766113, -0.19071507453918457, 0.9833052754402161, -0.4306827485561371, -0.5981928110122681, 0.5101995468139648, 0.23971103131771088, 0.3046836853027344, -0.8878966569900513]"
1896,"[-1.1087030172348022, -0.0485742911696434, 0.4768421947956085, -0.1282012015581131, -0.17643232643604279, -0.3370939791202545, 0.9471849203109741, 0.9976532459259033, -0.29465746879577637, -0.6171309351921082]"
1906,"[-0.0835217833518982, -0.40717509388923645, 1.4143717288970947, -0.7901234030723572, -0.30772262811660767, -0.7001550793647766, 1.0840080976486206, -0.055514391511678696, 0.4201973080635071, -0.37911534309387207]"
1916,"[0.025004282593727112, 0.16619059443473816, 0.7710390686988831, -0.4960247874259949, 0.45259425044059753, -1.0712720155715942, 0.6640642881393433, 0.6471997499465942, -0.2351328283548355, -0.29221194982528687]"
1926,"[-0.1517830640077591, -0.17371100187301636, 0.8088306784629822, 0.8021514415740967, 0.5441121459007263, -1.3211095333099365, -0.1878596991300583, -0.13426271080970764, -0.5601198077201843, -0.5483803749084473]"
1936,"[-0.2917553186416626, 0.3288552165031433, 0.8088814616203308, 0.7309462428092957, -0.27371054887771606, -0.8862180709838867, -0.036902185529470444, 0.3966069519519806, -0.19010937213897705, 0.11838091164827347]"
1946,"[-0.3422330319881439, 0.287075936794281, 0.8224306702613831, 0.18534733355045319, -0.1626778095960617, -0.9630352258682251, 0.42116788029670715, 0.37414926290512085, 0.04731906205415726, -0.03762694448232651]"
1956,"[-0.4402996301651001, 0.020053880289196968, 0.7665492296218872, 0.26250842213630676, -0.05580572411417961, -0.8051397800445557, 0.24395348131656647, 0.782916247844696, -0.2630857527256012, 0.2561465799808502]"
1966,"[0.3081624507904053, 0.5048425793647766, 0.6469430327415466, 0.2946271002292633, 0.6373526453971863, -0.667957067489624, 0.6731598377227783, 0.07479331642389297, -0.5755934119224548, 0.48103246092796326]"
1976,"[-0.8196412324905396, 0.6977859139442444, -0.09504293650388718, -0.25448453426361084, 0.18725672364234924, -0.6656966805458069, 0.34311163425445557, 0.5266422629356384, 0.1742013841867447, -0.4704210162162781]"
1986,"[-0.4638921618461609, 0.6018736958503723, -0.3088396191596985, -0.029612001031637192, 0.677920401096344, -1.2481266260147095, -0.17391465604305267, 0.47346067428588867, 0.31887468695640564, -0.49895232915878296]"
1996,"[-0.8112343549728394, 0.023284515365958214, 0.5305601954460144, -0.30096155405044556, 0.6517723202705383, -0.6804788708686829, 0.3912835121154785, -0.4906659722328186, 0.14766988158226013, -0.571384847164154]"
2006,"[-0.7437665462493896, -0.186861053109169, 0.22128765285015106, 0.49315357208251953, -0.09556452929973602, -0.562265157699585, 0.4248866140842438, -0.13565942645072937, -0.09874354302883148, 0.1749519556760788]"
2016,"[-0.9096326231956482, 0.1766602098941803, 0.356446236371994, 0.5398616194725037, 0.5969752669334412, -0.8400936126708984, -0.05874021351337433, -0.08200904726982117, -0.00952014047652483, -0.2559508681297302]"
2026,"[-0.31499215960502625, 0.3933947682380676, 0.19563977420330048, 0.8330783247947693, 0.4620184600353241, -0.4856020510196686, 0.39491918683052063, 0.0652853399515152, 0.36160290241241455, 0.15714818239212036]"
2036,"[-0.3266059458255768, 0.3658096194267273, 0.029985519126057625, 0.9007582068443298, -0.012198570184409618, -0.3602425158023834, 0.4553982615470886, 0.310226708650589, -0.24013708531856537, -0.3718290627002716]"
2046,"[-0.5694089531898499, 0.3094160258769989, 0.526059091091156, 0.7321124076843262, 0.07841586321592331, -0.6958922743797302, 0.3364982306957245, 0.14308279752731323, -0.1466529667377472, -0.08699659258127213]"
2056,"[-1.0867620706558228, -0.17302368581295013, 1.3817957639694214, 1.5738801956176758, 1.0134177207946777, -0.40361282229423523, -0.8544737100601196, 1.1579313278198242, -0.48728978633880615, -0.13663391768932343]"
2066,"[-0.6500693559646606, 0.013313951902091503, 0.8381147384643555, -0.5621558427810669, 0.08734610676765442, -1.509495735168457, -0.18529604375362396, -0.2958453893661499, 0.009819391183555126, 0.2522178888320923]"
2076,"[0.15305453538894653, 0.7064875364303589, 0.5373240113258362, -0.24197649955749512, 0.12144817411899567, -1.0653167963027954, 0.5357695817947388, 0.18408086895942688, -0.3722041845321655, 0.1109977588057518]"
2086,"[0.3789325952529907, -0.19215352833271027, 0.22202572226524353, 0.6567047834396362, 0.12070973217487335, -1.0965181589126587, 0.927172064781189, -0.7366604804992676, -0.3416277766227722, -0.10760944336652756]"
2096,"[-0.5824131369590759, 0.2304605394601822, 0.28940415382385254, 0.5867514610290527, 0.09474054723978043, -0.9337797164916992, -0.21807093918323517, 0.6300968527793884, -0.3010787069797516, 0.3637501001358032]"
2106,"[-0.2592011094093323, -0.45665574073791504, 0.686322808265686, 0.7011182308197021, 0.8704827427864075, -0.6890017986297607, 0.6836475729942322, 0.00875131320208311, 0.07633605599403381, -0.15964064002037048]"
2116,"[-0.06362289190292358, 0.33756762742996216, 0.18921612203121185, 0.43497025966644287, 0.20654374361038208, -0.9826807975769043, 0.33241045475006104, -0.03648228198289871, 0.2287387251853943, 0.1914880871772766]"
2126,"[-0.13510096073150635, -0.2404298335313797, 0.15110574662685394, 0.39428427815437317, 0.3519192039966583, -0.7261877655982971, 0.5223007202148438, -0.17802998423576355, 0.06707368046045303, -0.10547177493572235]"
2136,"[-0.48979830741882324, 0.07756038010120392, -0.009360046125948429, 0.5505304336547852, 0.016728822141885757, -0.6581358909606934, 0.3299475908279419, 0.0726483166217804, -0.27491170167922974, 0.14596037566661835]"
2146,"[-0.3702119290828705, -0.058363717049360275, 0.2773605287075043, 0.4695432186126709, 0.5099604725837708, -0.8466101884841919, 0.27054476737976074, 0.49069511890411377, 0.1566886454820633, 0.038531381636857986]"
2156,"[-1.4323198795318604, 1.2597920894622803, 0.9273993968963623, 0.3207601010799408, 0.5191415548324585, -0.38938871026039124, 0.05236468464136124, 0.7166253924369812, -0.38133543729782104, 0.508725106716156]"
2166,"[0.18026651442050934, 0.3511209785938263, 0.5945193767547607, 0.6339316964149475, 0.4276063144207001, -0.9765494465827942, 0.3921368718147278, 0.4256601929664612, 0.6583685874938965, 0.255590558052063]"
2176,"[-0.5795325636863708, -0.09374304860830307, 0.5857717394828796, -0.3888344168663025, 0.01280043926090002, -1.1004066467285156, 0.27082720398902893, 0.5080184936523438, -0.29542845487594604, 0.09213794767856598]"
2186,"[-0.5683121681213379, 0.17446085810661316, 0.9319602251052856, -0.007636623922735453, -0.29745179414749146, -1.067914366722107, 0.21460798382759094, -0.06155909597873688, -0.24664512276649475, 0.06730840355157852]"
2196,"[-0.5212441086769104, -0.5802982449531555, -0.43711376190185547, 0.33631783723831177, 0.205465167760849, -0.18059735000133514, 0.686495840549469, -0.25076091289520264, -0.7971104383468628, -0.252750426530838]"
2206,"[-0.6818844079971313, -0.03482428938150406, 0.9205872416496277, 0.0966678112745285, 0.09499157220125198, -1.158647894859314, 0.13277655839920044, -0.06015484780073166, -0.29829126596450806, -0.15318098664283752]"
2226,"[-0.07718870043754578, -0.05127641558647156, 0.16637706756591797, 0.17406058311462402, 0.1729080080986023, -0.5269520282745361, 0.40583735704421997, -0.008018728345632553, -0.1843791902065277, 0.16843277215957642]"
2236,"[-0.809906542301178, 0.03755498677492142, 0.5535139441490173, 0.5445311665534973, -0.06909100711345673, -0.5857638716697693, 0.35345134139060974, 0.42752528190612793, 0.5174064040184021, 0.19318774342536926]"
2246,"[0.1536676436662674, -0.49092769622802734, 0.26111459732055664, 0.010219868272542953, 0.3236788213253021, -1.5210696458816528, -0.25792932510375977, -1.1343348026275635, -1.2594133615493774, -0.32425785064697266]"
2256,"[0.3616088330745697, 2.1081247329711914, 0.09900778532028198, 1.0286039113998413, -0.1397789567708969, -0.1981731802225113, 0.33469659090042114, -1.6810880899429321, 0.5811692476272583, 1.2443792819976807]"
2266,"[0.017504528164863586, -0.055139608681201935, 0.49051353335380554, 0.8788883686065674, 0.27279001474380493, -0.6065354943275452, 0.5520501136779785, -0.1593354046344757, -0.2762194275856018, -0.2638671398162842]"
2276,"[0.0006941776373423636, 0.10309802740812302, 0.8223487138748169, -0.011184226721525192, 0.6619441509246826, -1.4722868204116821, -0.13112880289554596, 0.39067304134368896, -0.31929928064346313, -0.0937814936041832]"
2286,"[0.3005259037017822, -0.21224035322666168, -0.24609635770320892, -0.07337718456983566, 0.6591992378234863, -1.0331553220748901, 0.7997691035270691, -0.41960424184799194, -0.4022003412246704, -0.3512744605541229]"
2296,"[0.1282128244638443, 0.6985517740249634, -0.5195294618606567, 0.7075551748275757, -0.1326182633638382, -0.6141562461853027, 0.16331550478935242, 0.09156431257724762, 0.15179677307605743, 0.27966299653053284]"
2306,"[0.46284839510917664, 0.16066217422485352, 0.7082446217536926, 0.9340623617172241, -0.11075033247470856, -0.4909668266773224, 0.9775280356407166, -0.19175510108470917, 0.4719136655330658, -0.7174715995788574]"
2316,"[-0.45443806052207947, -0.20438992977142334, 0.2819036543369293, 0.6999250650405884, 0.6662695407867432, -0.5603431463241577, 0.424780011177063, 0.28153282403945923, 0.060875456780195236, -0.008467082865536213]"
2326,"[-0.31575652956962585, -0.15381941199302673, 0.2541888654232025, -0.0915314108133316, -0.34591415524482727, 0.23599456250667572, 2.0097177028656006, 1.0516542196273804, -0.8647589087486267, -0.6654989719390869]"
2336,"[-0.44778430461883545, -0.06125236675143242, 0.7976498603820801, 0.13707709312438965, 0.07426121830940247, -0.7274932861328125, 0.4988383948802948, 0.3195200264453888, 0.010905826464295387, 0.44585928320884705]"
2346,"[-0.7436599135398865, 0.6636407971382141, 0.3691786527633667, 0.03526460751891136, -0.12839767336845398, -0.7093190550804138, 0.6314483880996704, 0.4995705187320709, -0.13788287341594696, -0.3030279576778412]"
2356,"[0.3290293216705322, 0.6653121113777161, 0.7268791198730469, 0.4424850642681122, 0.5750948786735535, -0.5435036420822144, 0.7418581247329712, 0.4745064675807953, -0.10051953792572021, 0.042310930788517]"
2366,"[-0.6907840967178345, 0.44739389419555664, 0.3981750011444092, 0.21234844624996185, -0.42841440439224243, -0.9286185503005981, -0.024722784757614136, 0.32003843784332275, -0.8685814738273621, -0.1334007978439331]"
2376,"[-0.3089766502380371, -0.041680995374917984, -0.004270420875400305, 0.4780663251876831, 0.11694145947694778, -0.9001716375350952, 0.4030067026615143, -0.23756839334964752, -0.15812024474143982, -0.1643901765346527]"
2386,"[0.358249306678772, 1.0830801725387573, 0.14809581637382507, 0.8215654492378235, -0.4604416787624359, 0.18295985460281372, 1.344947338104248, -0.003962543793022633, -0.19259870052337646, -0.19757388532161713]"
2396,"[-0.5522671341896057, -0.19535748660564423, 0.7263268828392029, 0.4349587559700012, -0.10329750180244446, -0.5434426069259644, 0.4170842468738556, 0.15051108598709106, -0.11827748268842697, 0.6581428050994873]"
2406,"[-0.7373715043067932, -0.03372420743107796, 0.36252841353416443, 0.45874467492103577, -0.273102343082428, -0.7060815095901489, 0.28196993470191956, 0.0786939188838005, -0.16310368478298187, 0.12991920113563538]"
